id,user,uid,version,changeset,timestamp
302444016,eisa,1939732,2,30091561,2015-04-09T11:22:23Z
302444017,eisa,1939732,2,30091561,2015-04-09T11:22:29Z
302444018,eisa,1939732,2,30091561,2015-04-09T11:22:25Z
302444019,eisa,1939732,2,30091561,2015-04-09T11:22:30Z
302444020,eisa,1939732,2,30091208,2015-04-09T11:02:49Z
302444021,eisa,1939732,2,30091561,2015-04-09T11:22:21Z
302444022,eisa,1939732,2,30091208,2015-04-09T11:02:51Z
302444023,eisa,1939732,2,30091561,2015-04-09T11:22:33Z
302444024,eisa,1939732,1,25312293,2014-09-08T17:29:46Z
302444025,eisa,1939732,1,25312293,2014-09-08T17:29:46Z
302444026,eisa,1939732,1,25312293,2014-09-08T17:29:46Z
302444027,eisa,1939732,1,25312293,2014-09-08T17:29:46Z
302444028,eisa,1939732,1,25312293,2014-09-08T17:29:46Z
302444029,eisa,1939732,1,25312293,2014-09-08T17:29:46Z
302444030,eisa,1939732,1,25312293,2014-09-08T17:29:46Z
302444031,eisa,1939732,1,25312293,2014-09-08T17:29:46Z
302444032,eisa,1939732,1,25312293,2014-09-08T17:29:46Z
302444033,eisa,1939732,1,25312293,2014-09-08T17:29:46Z
302444034,eisa,1939732,1,25312293,2014-09-08T17:29:46Z
302444035,sairfeet,2042390,2,40399460,2016-06-30T18:29:16Z
302444036,eisa,1939732,1,25312293,2014-09-08T17:29:47Z
302483342,eric_,1798469,4,39559530,2016-05-25T15:51:57Z
302483344,eric_,1798469,6,39559530,2016-05-25T15:52:05Z
302483346,eric_,1798469,8,39559530,2016-05-25T15:52:01Z
302483348,eric_,1798469,5,39559530,2016-05-25T15:51:59Z
302483350,eric_,1798469,4,39559530,2016-05-25T15:52:13Z
302483351,eric_,1798469,4,39559530,2016-05-25T15:51:27Z
302483353,eric_,1798469,4,39559530,2016-05-25T15:52:16Z
302483355,eric_,1798469,5,39559530,2016-05-25T15:52:24Z
302483356,eric_,1798469,4,39559530,2016-05-25T15:51:34Z
302483358,eric_,1798469,5,39559530,2016-05-25T15:51:25Z
302483359,eric_,1798469,4,39559530,2016-05-25T15:52:14Z
302483361,eric_,1798469,5,39559530,2016-05-25T15:51:37Z
302483363,eric_,1798469,4,39559530,2016-05-25T15:52:14Z
302483364,eric_,1798469,6,39559530,2016-05-25T15:51:37Z
302483366,eric_,1798469,5,39559530,2016-05-25T15:51:39Z
302483368,eric_,1798469,5,39559530,2016-05-25T15:51:45Z
302483369,eric_,1798469,5,39559530,2016-05-25T15:51:41Z
302483371,eric_,1798469,4,39559530,2016-05-25T15:52:20Z
302483373,eric_,1798469,4,39559530,2016-05-25T15:52:23Z
302483374,eric_,1798469,4,39559530,2016-05-25T15:52:21Z
302483376,eric_,1798469,4,39559530,2016-05-25T15:52:20Z
302483378,eric_,1798469,4,39559530,2016-05-25T15:52:20Z
302483379,eric_,1798469,4,39559530,2016-05-25T15:52:23Z
302483381,eric_,1798469,4,39559530,2016-05-25T15:52:21Z
302483383,eric_,1798469,4,39559530,2016-05-25T15:52:22Z
302483385,eric_,1798469,4,39559530,2016-05-25T15:52:21Z
302483386,eric_,1798469,4,39559530,2016-05-25T15:52:24Z
302483388,eric_,1798469,4,39559530,2016-05-25T15:52:21Z
302483390,eric_,1798469,5,39559530,2016-05-25T15:51:42Z
302483392,eric_,1798469,4,39559530,2016-05-25T15:51:37Z
302483393,eric_,1798469,5,39559530,2016-05-25T15:51:43Z
302483395,eric_,1798469,5,39559530,2016-05-25T15:51:50Z
302483397,eric_,1798469,4,39559530,2016-05-25T15:52:26Z
302483399,eric_,1798469,5,39559530,2016-05-25T15:51:55Z
302483400,eric_,1798469,5,39559530,2016-05-25T15:51:43Z
302483402,eric_,1798469,5,39559530,2016-05-25T15:51:50Z
302483404,eric_,1798469,5,39559530,2016-05-25T15:51:49Z
302483406,eric_,1798469,5,39559530,2016-05-25T15:51:55Z
302483407,eric_,1798469,4,39559530,2016-05-25T15:51:48Z
302483409,eric_,1798469,4,39559530,2016-05-25T15:51:56Z
302483411,eric_,1798469,6,39559530,2016-05-25T15:51:51Z
302571490,eric_,1798469,3,39408201,2016-05-18T18:42:21Z
302571491,eric_,1798469,5,39559530,2016-05-25T15:51:48Z
302571492,eric_,1798469,4,39559530,2016-05-25T15:51:37Z
302571493,eric_,1798469,5,39559530,2016-05-25T15:51:40Z
302571494,eric_,1798469,4,39559530,2016-05-25T15:51:38Z
302571495,eric_,1798469,5,39559530,2016-05-25T15:51:41Z
302571496,eric_,1798469,4,39559530,2016-05-25T15:51:36Z
302571497,eric_,1798469,4,39559530,2016-05-25T15:51:40Z
302571498,eric_,1798469,4,39559530,2016-05-25T15:51:37Z
302571499,eric_,1798469,4,39559530,2016-05-25T15:51:35Z
302571500,eric_,1798469,5,39559530,2016-05-25T15:51:34Z
302571501,eric_,1798469,4,39559530,2016-05-25T15:51:38Z
302571502,eric_,1798469,4,39559530,2016-05-25T15:52:20Z
302571503,eric_,1798469,5,39559530,2016-05-25T15:51:46Z
302571504,eric_,1798469,6,39559530,2016-05-25T15:51:23Z
302571505,eric_,1798469,4,39559530,2016-05-25T15:51:21Z
302571506,eric_,1798469,5,39559530,2016-05-25T15:52:05Z
302571507,eric_,1798469,9,46450164,2017-02-27T19:51:44Z
302571508,eric_,1798469,5,39559530,2016-05-25T15:51:53Z
302571509,eric_,1798469,5,39559530,2016-05-25T15:52:06Z
302571510,eric_,1798469,6,39559530,2016-05-25T15:52:03Z
302571511,eric_,1798469,6,39559530,2016-05-25T15:52:00Z
302571512,eric_,1798469,6,39559530,2016-05-25T15:51:53Z
302571513,eric_,1798469,9,46450164,2017-02-27T19:51:44Z
302571514,eric_,1798469,9,46450164,2017-02-27T19:51:44Z
302571515,eric_,1798469,5,39559530,2016-05-25T15:51:45Z
302571516,eric_,1798469,5,39559530,2016-05-25T15:51:47Z
302571517,eric_,1798469,9,46450164,2017-02-27T19:51:44Z
302576829,eric_,1798469,2,27425288,2014-12-12T16:21:48Z
302576830,eric_,1798469,3,27425288,2014-12-12T16:22:23Z
302576831,eric_,1798469,3,27425288,2014-12-12T16:22:24Z
302576832,eric_,1798469,4,39446204,2016-05-20T09:33:12Z
302576833,eric_,1798469,4,35754023,2015-12-04T18:50:02Z
302576834,eric_,1798469,3,35754023,2015-12-04T18:49:59Z
302576835,eric_,1798469,4,35754023,2015-12-04T18:50:03Z
302576836,eric_,1798469,3,35754023,2015-12-04T18:50:00Z
302576837,eric_,1798469,4,39446204,2016-05-20T09:33:12Z
302576838,eric_,1798469,4,35754023,2015-12-04T18:50:03Z
302576839,eric_,1798469,3,35754023,2015-12-04T18:50:01Z
302576840,eric_,1798469,3,35754023,2015-12-04T18:50:01Z
302576841,eric_,1798469,5,39446204,2016-05-20T09:33:11Z
302576842,eric_,1798469,4,35754023,2015-12-04T18:50:04Z
302576843,eric_,1798469,4,39446204,2016-05-20T09:33:08Z
302576844,eric_,1798469,3,35754023,2015-12-04T18:50:02Z
302576845,eric_,1798469,3,35754023,2015-12-04T18:50:02Z
302576846,eric_,1798469,5,39559530,2016-05-25T15:51:16Z
302576847,eric_,1798469,3,35754023,2015-12-04T18:50:03Z
302576848,eric_,1798469,3,39446204,2016-05-20T09:33:12Z
302576849,eric_,1798469,2,27425288,2014-12-12T16:22:23Z
302576850,eric_,1798469,2,27425288,2014-12-12T16:22:23Z
302576851,eric_,1798469,3,35754023,2015-12-04T18:50:04Z
302576852,eric_,1798469,2,27425288,2014-12-12T16:22:23Z
302576854,eric_,1798469,2,27425288,2014-12-12T16:22:23Z
302576856,eric_,1798469,2,27425288,2014-12-12T16:22:23Z
302576859,eric_,1798469,2,27425288,2014-12-12T16:22:22Z
302576861,eric_,1798469,4,35754023,2015-12-04T18:50:05Z
302576862,eric_,1798469,2,27425288,2014-12-12T16:22:22Z
302576863,eric_,1798469,2,27425288,2014-12-12T16:22:25Z
302576864,sophiemccallum,2234934,4,30426868,2015-04-23T11:30:36Z
302576865,eric_,1798469,3,35754023,2015-12-04T18:50:05Z
302600757,drnoble,388774,4,46530428,2017-03-02T18:56:55Z
302600758,eric_,1798469,4,39559530,2016-05-25T15:51:18Z
302600759,eric_,1798469,3,27425288,2014-12-12T16:21:48Z
302600760,eric_,1798469,3,27425288,2014-12-12T16:21:50Z
302600761,eric_,1798469,4,39559530,2016-05-25T15:51:22Z
302600762,eric_,1798469,3,27425288,2014-12-12T16:21:50Z
302600763,eric_,1798469,3,27425288,2014-12-12T16:21:48Z
302600764,eric_,1798469,4,39446204,2016-05-20T09:33:09Z
302600765,eric_,1798469,4,39559530,2016-05-25T15:51:23Z
302600766,eric_,1798469,3,39559530,2016-05-25T15:51:25Z
302600767,eric_,1798469,4,39559530,2016-05-25T15:51:22Z
302600768,eric_,1798469,3,39559530,2016-05-25T15:51:43Z
302600769,eric_,1798469,4,39559530,2016-05-25T15:51:48Z
302600770,eric_,1798469,5,39559530,2016-05-25T15:52:11Z
302600771,eric_,1798469,5,39559530,2016-05-25T15:52:16Z
302600772,eric_,1798469,3,39559530,2016-05-25T15:52:23Z
302600773,eric_,1798469,3,39559530,2016-05-25T15:52:25Z
302600774,eric_,1798469,3,39559530,2016-05-25T15:52:28Z
302600775,eric_,1798469,3,39559530,2016-05-25T15:52:28Z
302600776,eric_,1798469,4,39559530,2016-05-25T15:52:30Z
302600777,eric_,1798469,4,39559530,2016-05-25T15:52:27Z
302600778,eric_,1798469,3,27425288,2014-12-12T16:22:24Z
302600779,eric_,1798469,3,27425288,2014-12-12T16:22:22Z
302600780,eric_,1798469,3,39559530,2016-05-25T15:52:27Z
302600781,eric_,1798469,4,39559530,2016-05-25T15:52:29Z
302600782,eric_,1798469,4,39559530,2016-05-25T15:52:30Z
302600783,drnoble,388774,4,46602048,2017-03-05T17:46:51Z
302600784,eric_,1798469,3,27425288,2014-12-12T16:21:51Z
302600785,eric_,1798469,3,39559530,2016-05-25T15:52:31Z
302600890,drnoble,388774,4,41132857,2016-07-30T19:37:01Z
302600891,drnoble,388774,3,41132857,2016-07-30T19:37:11Z
302600892,leilaz,2107672,1,25331147,2014-09-09T15:44:39Z
302600893,leilaz,2107672,1,25331147,2014-09-09T15:44:39Z
302600894,leilaz,2107672,1,25331147,2014-09-09T15:44:39Z
302600895,eric_,1798469,2,31052023,2015-05-12T11:59:53Z
302600896,leilaz,2107672,1,25331147,2014-09-09T15:44:40Z
302600897,leilaz,2107672,1,25331147,2014-09-09T15:44:40Z
302600898,leilaz,2107672,1,25331147,2014-09-09T15:44:40Z
302600899,leilaz,2107672,1,25331147,2014-09-09T15:44:40Z
302600900,eric_,1798469,2,28493219,2015-01-29T20:32:16Z
302600901,leilaz,2107672,1,25331147,2014-09-09T15:44:40Z
302600902,leilaz,2107672,1,25331147,2014-09-09T15:44:40Z
302600903,leilaz,2107672,1,25331147,2014-09-09T15:44:40Z
302600904,leilaz,2107672,1,25331147,2014-09-09T15:44:40Z
302600905,leilaz,2107672,1,25331147,2014-09-09T15:44:40Z
302600906,eric_,1798469,2,31052023,2015-05-12T12:00:07Z
302600907,leilaz,2107672,1,25331147,2014-09-09T15:44:40Z
302600908,eric_,1798469,3,46078109,2017-02-14T12:44:04Z
302600909,eisa,1939732,3,30092190,2015-04-09T11:53:09Z
302600910,eric_,1798469,2,28493219,2015-01-29T20:32:09Z
302600911,eric_,1798469,3,31057323,2015-05-12T15:53:18Z
302600912,leilaz,2107672,1,25331147,2014-09-09T15:44:41Z
302600913,leilaz,2107672,1,25331147,2014-09-09T15:44:41Z
302600914,eric_,1798469,2,31057323,2015-05-12T15:53:18Z
302600915,leilaz,2107672,1,25331147,2014-09-09T15:44:41Z
302600916,eric_,1798469,2,31052023,2015-05-12T11:59:45Z
302600917,eric_,1798469,2,31057323,2015-05-12T15:53:18Z
302600918,leilaz,2107672,1,25331147,2014-09-09T15:44:41Z
302600919,leilaz,2107672,1,25331147,2014-09-09T15:44:41Z
302600921,leilaz,2107672,1,25331147,2014-09-09T15:44:41Z
302600923,eric_,1798469,2,31052023,2015-05-12T11:59:45Z
302600925,eric_,1798469,2,31052023,2015-05-12T11:59:45Z
302600926,leilaz,2107672,1,25331147,2014-09-09T15:44:41Z
302600927,leilaz,2107672,1,25331147,2014-09-09T15:44:41Z
302600928,leilaz,2107672,2,25375683,2014-09-11T20:24:31Z
302600929,eric_,1798469,2,31052023,2015-05-12T11:59:45Z
302600931,leilaz,2107672,1,25331147,2014-09-09T15:44:41Z
302600932,eric_,1798469,2,31057323,2015-05-12T15:53:18Z
302600933,leilaz,2107672,1,25331147,2014-09-09T15:44:42Z
302600934,eric_,1798469,2,31057323,2015-05-12T15:53:19Z
302600935,leilaz,2107672,1,25331147,2014-09-09T15:44:42Z
302600936,eric_,1798469,2,31052023,2015-05-12T11:59:45Z
302600937,eric_,1798469,2,31052023,2015-05-12T11:59:46Z
302600938,leilaz,2107672,1,25331147,2014-09-09T15:44:42Z
302600939,eric_,1798469,3,28493219,2015-01-29T20:32:09Z
302600940,eric_,1798469,2,31057323,2015-05-12T15:53:19Z
302600941,eric_,1798469,2,31052023,2015-05-12T11:59:46Z
302600942,eric_,1798469,4,28493219,2015-01-29T20:32:09Z
302603807,drnoble,388774,4,41132857,2016-07-30T19:36:52Z
302603808,leilaz,2107672,1,25331688,2014-09-09T16:16:06Z
302618918,eric_,1798469,4,39559530,2016-05-25T15:51:41Z
302618919,eric_,1798469,5,39559530,2016-05-25T15:51:27Z
302618920,eric_,1798469,6,39559530,2016-05-25T15:51:44Z
302618921,eric_,1798469,4,39559530,2016-05-25T15:51:39Z
302618922,eric_,1798469,4,39559530,2016-05-25T15:51:45Z
302618923,eric_,1798469,4,39559530,2016-05-25T15:51:43Z
302618924,eric_,1798469,4,39559530,2016-05-25T15:51:46Z
302618925,eric_,1798469,5,40946487,2016-07-22T10:04:30Z
302618926,eric_,1798469,4,39559530,2016-05-25T15:51:35Z
302618927,eric_,1798469,4,39559530,2016-05-25T15:51:53Z
302618928,eric_,1798469,4,39559530,2016-05-25T15:51:55Z
302618929,eric_,1798469,4,39559530,2016-05-25T15:51:52Z
302618930,eric_,1798469,4,39559530,2016-05-25T15:51:49Z
302618931,eric_,1798469,5,39559530,2016-05-25T15:51:57Z
302618932,eric_,1798469,4,39559530,2016-05-25T15:51:53Z
302618933,eric_,1798469,4,39559530,2016-05-25T15:51:50Z
302618934,eric_,1798469,4,39559530,2016-05-25T15:51:54Z
302618935,eric_,1798469,4,39559530,2016-05-25T15:51:51Z
302618936,eric_,1798469,4,39559530,2016-05-25T15:51:53Z
302618937,eric_,1798469,4,39559530,2016-05-25T15:51:49Z
302618938,eric_,1798469,4,39559530,2016-05-25T15:51:33Z
302618939,eric_,1798469,4,39559530,2016-05-25T15:51:56Z
302628044,eric_,1798469,4,39559530,2016-05-25T15:51:51Z
302628045,eric_,1798469,4,39559530,2016-05-25T15:51:55Z
302628046,eric_,1798469,5,39559530,2016-05-25T15:51:52Z
302628047,eric_,1798469,4,39559530,2016-05-25T15:51:26Z
302628048,eric_,1798469,5,39559530,2016-05-25T15:51:51Z
302628049,eric_,1798469,4,39559530,2016-05-25T15:51:54Z
302628050,eric_,1798469,4,39559530,2016-05-25T15:51:51Z
302628051,eric_,1798469,5,39559530,2016-05-25T15:51:56Z
302628052,eric_,1798469,5,39559530,2016-05-25T15:51:56Z
302628053,eric_,1798469,5,39559530,2016-05-25T15:51:52Z
302628054,eric_,1798469,5,39559530,2016-05-25T15:51:49Z
302628055,eric_,1798469,5,39559530,2016-05-25T15:51:42Z
302628056,eric_,1798469,4,39559530,2016-05-25T15:51:55Z
302628057,eric_,1798469,5,39559530,2016-05-25T15:51:52Z
302628058,eric_,1798469,5,39559530,2016-05-25T15:51:58Z
302628059,eric_,1798469,5,39559530,2016-05-25T15:51:46Z
302628060,eric_,1798469,3,39559530,2016-05-25T15:51:27Z
302628061,eric_,1798469,3,39559530,2016-05-25T15:51:27Z
302628062,eric_,1798469,4,39559530,2016-05-25T15:52:05Z
302628063,eric_,1798469,4,39559530,2016-05-25T15:52:04Z
302628064,eric_,1798469,4,39559530,2016-05-25T15:51:32Z
302628065,eric_,1798469,6,39559530,2016-05-25T15:52:10Z
302628066,eric_,1798469,4,39559530,2016-05-25T15:51:24Z
302628067,eric_,1798469,4,39559530,2016-05-25T15:51:25Z
302735030,eisa,1939732,3,25373624,2014-09-11T17:56:53Z
302741104,leilaz,2107672,1,25347862,2014-09-10T12:46:26Z
302741105,leilaz,2107672,1,25347862,2014-09-10T12:46:27Z
302741106,drnoble,388774,4,41132857,2016-07-30T19:37:57Z
302741107,eric_,1798469,2,31057323,2015-05-12T15:53:19Z
302741108,eric_,1798469,2,31057323,2015-05-12T15:53:19Z
302741109,eric_,1798469,2,31057323,2015-05-12T15:53:19Z
302741110,leilaz,2107672,1,25347862,2014-09-10T12:46:27Z
302741111,eric_,1798469,2,31057323,2015-05-12T15:53:19Z
302741112,leilaz,2107672,1,25347862,2014-09-10T12:46:27Z
302741113,eric_,1798469,2,31057323,2015-05-12T15:53:19Z
302741114,eric_,1798469,2,31057323,2015-05-12T15:53:19Z
302741115,eric_,1798469,2,31057323,2015-05-12T15:53:19Z
302761116,eisa,1939732,2,25373624,2014-09-11T17:56:56Z
302761117,sophiemccallum,2234934,3,33551600,2015-08-24T16:47:14Z
302768364,eric_,1798469,2,39033109,2016-05-02T08:48:53Z
302768365,eric_,1798469,4,39559530,2016-05-25T15:51:33Z
302768366,eric_,1798469,4,39559530,2016-05-25T15:51:56Z
302768367,eric_,1798469,4,39559530,2016-05-25T15:52:17Z
302768368,eric_,1798469,4,39559530,2016-05-25T15:52:10Z
302768369,eric_,1798469,3,35754023,2015-12-04T18:49:55Z
302768370,eric_,1798469,4,39559530,2016-05-25T15:52:11Z
302768371,eric_,1798469,4,39559530,2016-05-25T15:52:16Z
302768372,eric_,1798469,4,39559530,2016-05-25T15:52:15Z
302768373,eric_,1798469,4,39559530,2016-05-25T15:52:12Z
302768374,eric_,1798469,4,39559530,2016-05-25T15:52:17Z
302768375,eric_,1798469,4,39559530,2016-05-25T15:52:13Z
302768376,eric_,1798469,4,39559530,2016-05-25T15:52:15Z
302768377,eric_,1798469,4,39559530,2016-05-25T15:52:11Z
302768378,eric_,1798469,4,39559530,2016-05-25T15:52:16Z
302768379,eric_,1798469,4,39559530,2016-05-25T15:52:12Z
302768380,eric_,1798469,5,39559530,2016-05-25T15:51:30Z
302768381,eric_,1798469,4,39559530,2016-05-25T15:51:32Z
302768382,eric_,1798469,4,39559530,2016-05-25T15:51:18Z
302768383,eric_,1798469,3,35754023,2015-12-04T18:49:58Z
302768384,eric_,1798469,5,39559530,2016-05-25T15:51:33Z
302768385,eric_,1798469,4,39559530,2016-05-25T15:51:35Z
302768387,eric_,1798469,4,39559530,2016-05-25T15:51:35Z
302768389,eric_,1798469,5,39559530,2016-05-25T15:51:39Z
302768390,eric_,1798469,5,39559530,2016-05-25T15:51:26Z
302768391,eric_,1798469,4,39559530,2016-05-25T15:51:43Z
302768392,eric_,1798469,4,39559530,2016-05-25T15:51:15Z
302768393,eric_,1798469,5,39559530,2016-05-25T15:51:49Z
302776211,eisa,1939732,1,25352856,2014-09-10T17:41:23Z
302776212,eisa,1939732,3,25395303,2014-09-12T17:18:39Z
302776213,eisa,1939732,2,25395303,2014-09-12T17:18:41Z
302782297,eric_,1798469,5,39559530,2016-05-25T15:51:31Z
302782298,eric_,1798469,5,39559530,2016-05-25T15:51:36Z
302782299,eric_,1798469,4,39559530,2016-05-25T15:51:22Z
302782300,eric_,1798469,4,39559530,2016-05-25T15:51:31Z
302782302,eric_,1798469,7,39559530,2016-05-25T15:52:05Z
302782303,eric_,1798469,4,39559530,2016-05-25T15:52:09Z
302782304,eric_,1798469,5,39559530,2016-05-25T15:52:18Z
302782305,eric_,1798469,6,39559530,2016-05-25T15:51:45Z
302782306,eric_,1798469,7,39559530,2016-05-25T15:51:28Z
302782307,eric_,1798469,5,39559530,2016-05-25T15:51:30Z
302782308,eric_,1798469,6,39559530,2016-05-25T15:51:33Z
302782309,eric_,1798469,6,39559530,2016-05-25T15:51:44Z
302782310,eric_,1798469,5,39559530,2016-05-25T15:51:33Z
302782311,eric_,1798469,6,39559530,2016-05-25T15:51:44Z
302782312,eric_,1798469,5,39559530,2016-05-25T15:51:30Z
302782313,eric_,1798469,5,39559530,2016-05-25T15:51:32Z
302782314,eric_,1798469,5,39559530,2016-05-25T15:51:31Z
302782315,eric_,1798469,7,39559530,2016-05-25T15:51:29Z
302782316,eric_,1798469,5,39559530,2016-05-25T15:51:29Z
302782317,eric_,1798469,5,39559530,2016-05-25T15:51:31Z
302782318,eric_,1798469,5,39559530,2016-05-25T15:51:26Z
302782319,eric_,1798469,5,39559530,2016-05-25T15:51:32Z
302782320,eric_,1798469,5,39559530,2016-05-25T15:51:29Z
302782321,eric_,1798469,5,39559530,2016-05-25T15:51:38Z
302782322,eric_,1798469,6,39559530,2016-05-25T15:51:47Z
302782323,eric_,1798469,6,39559530,2016-05-25T15:51:42Z
302782324,eric_,1798469,5,39559530,2016-05-25T15:51:25Z
302782325,eric_,1798469,6,39559530,2016-05-25T15:52:00Z
302870265,leilaz,2107672,1,25363129,2014-09-11T08:47:59Z
302870266,leilaz,2107672,1,25363129,2014-09-11T08:47:59Z
302870267,leilaz,2107672,1,25363129,2014-09-11T08:47:59Z
302870268,leilaz,2107672,1,25363129,2014-09-11T08:47:59Z
302870269,leilaz,2107672,1,25363129,2014-09-11T08:47:59Z
302870270,leilaz,2107672,1,25363129,2014-09-11T08:47:59Z
302870271,leilaz,2107672,1,25363129,2014-09-11T08:47:59Z
302870272,leilaz,2107672,1,25363129,2014-09-11T08:47:59Z
302870274,eric_,1798469,2,28493219,2015-01-29T20:32:09Z
302870275,leilaz,2107672,1,25363129,2014-09-11T08:48:00Z
302910658,eisa,1939732,1,25370027,2014-09-11T14:53:58Z
302910659,eisa,1939732,1,25370027,2014-09-11T14:53:58Z
302910660,eisa,1939732,1,25370027,2014-09-11T14:53:58Z
302910661,eisa,1939732,1,25370027,2014-09-11T14:53:58Z
302910662,eisa,1939732,1,25370027,2014-09-11T14:53:58Z
302910663,eisa,1939732,1,25370027,2014-09-11T14:53:58Z
302910664,eisa,1939732,1,25370027,2014-09-11T14:53:59Z
302910665,eisa,1939732,1,25370027,2014-09-11T14:53:59Z
302910666,eisa,1939732,1,25370027,2014-09-11T14:53:59Z
302910668,eisa,1939732,1,25370027,2014-09-11T14:53:59Z
302910671,sophiemccallum,2234934,2,45551732,2017-01-27T10:01:09Z
302910673,eisa,1939732,1,25370027,2014-09-11T14:53:59Z
302910675,eisa,1939732,1,25370027,2014-09-11T14:53:59Z
302910676,eisa,1939732,2,30091561,2015-04-09T11:22:21Z
302910677,eisa,1939732,2,30091561,2015-04-09T11:22:34Z
302910678,eisa,1939732,2,30091561,2015-04-09T11:22:33Z
302910679,eisa,1939732,2,30091561,2015-04-09T11:22:34Z
302910680,eisa,1939732,3,30091561,2015-04-09T11:22:33Z
302910681,eisa,1939732,3,25455516,2014-09-15T13:18:28Z
302939033,eisa,1939732,1,25373624,2014-09-11T17:56:51Z
302939034,eisa,1939732,1,25373624,2014-09-11T17:56:51Z
302939035,eisa,1939732,1,25373624,2014-09-11T17:56:51Z
302939036,eisa,1939732,2,25395303,2014-09-12T17:18:39Z
302939037,eisa,1939732,1,25373624,2014-09-11T17:56:51Z
302939038,eisa,1939732,1,25373624,2014-09-11T17:56:51Z
302939039,eisa,1939732,1,25373624,2014-09-11T17:56:51Z
302939040,eisa,1939732,1,25373624,2014-09-11T17:56:51Z
302939041,eisa,1939732,1,25373624,2014-09-11T17:56:52Z
302939042,eisa,1939732,1,25373624,2014-09-11T17:56:52Z
302939043,eisa,1939732,1,25373624,2014-09-11T17:56:52Z
302939044,eisa,1939732,1,25373624,2014-09-11T17:56:52Z
302939045,eisa,1939732,1,25373624,2014-09-11T17:56:52Z
302939046,eisa,1939732,1,25373624,2014-09-11T17:56:52Z
302939047,eisa,1939732,2,25395303,2014-09-12T17:18:39Z
302939048,eisa,1939732,1,25373624,2014-09-11T17:56:52Z
302939049,eisa,1939732,1,25373624,2014-09-11T17:56:52Z
302939050,eisa,1939732,1,25373624,2014-09-11T17:56:52Z
302939051,eisa,1939732,1,25373624,2014-09-11T17:56:52Z
302939052,eisa,1939732,1,25373624,2014-09-11T17:56:52Z
302939053,leilaz,2107672,2,28350780,2015-01-23T14:43:16Z
302939054,eisa,1939732,1,25373624,2014-09-11T17:56:52Z
302939055,eisa,1939732,2,30091561,2015-04-09T11:22:17Z
302939056,eisa,1939732,2,30091561,2015-04-09T11:22:23Z
302939057,eisa,1939732,2,30091561,2015-04-09T11:22:28Z
302939058,eisa,1939732,2,30091561,2015-04-09T11:22:25Z
302939059,eisa,1939732,1,25373624,2014-09-11T17:56:53Z
302939060,eisa,1939732,1,25373624,2014-09-11T17:56:53Z
302959476,leilaz,2107672,2,25596992,2014-09-22T08:05:33Z
302959478,leilaz,2107672,2,25538674,2014-09-19T10:21:47Z
302959480,leilaz,2107672,2,25538674,2014-09-19T10:21:47Z
302959486,leilaz,2107672,2,25538674,2014-09-19T10:21:48Z
302959490,leilaz,2107672,1,25375683,2014-09-11T20:24:26Z
302959491,leilaz,2107672,1,25375683,2014-09-11T20:24:26Z
302959494,eric_,1798469,2,31052023,2015-05-12T12:00:01Z
302959497,leilaz,2107672,1,25375683,2014-09-11T20:24:26Z
302959498,leilaz,2107672,2,25538674,2014-09-19T10:21:48Z
302959500,leilaz,2107672,1,25375683,2014-09-11T20:24:26Z
302959501,eric_,1798469,2,28493219,2015-01-29T20:32:09Z
302959503,eric_,1798469,2,28493219,2015-01-29T20:32:09Z
302959505,eric_,1798469,2,28493219,2015-01-29T20:32:09Z
302959507,eric_,1798469,2,28493219,2015-01-29T20:32:09Z
302959511,eric_,1798469,2,28493219,2015-01-29T20:32:09Z
302959513,eric_,1798469,2,28493219,2015-01-29T20:32:09Z
302959518,eric_,1798469,2,28493219,2015-01-29T20:32:09Z
302959519,eric_,1798469,2,28493219,2015-01-29T20:32:09Z
302959520,eric_,1798469,2,28493219,2015-01-29T20:32:10Z
302959524,eric_,1798469,2,28493219,2015-01-29T20:32:10Z
302959525,eric_,1798469,3,31057323,2015-05-12T15:53:19Z
302959527,eric_,1798469,2,28493219,2015-01-29T20:32:10Z
302959529,eric_,1798469,2,28493219,2015-01-29T20:32:10Z
302959530,leilaz,2107672,1,25375683,2014-09-11T20:24:28Z
302959531,leilaz,2107672,1,25375683,2014-09-11T20:24:28Z
302959532,leilaz,2107672,1,25375683,2014-09-11T20:24:28Z
302959534,leilaz,2107672,1,25375683,2014-09-11T20:24:28Z
302959535,eric_,1798469,2,28493219,2015-01-29T20:32:10Z
302959536,eric_,1798469,2,28493219,2015-01-29T20:32:10Z
302959537,eric_,1798469,2,28493219,2015-01-29T20:32:10Z
302959538,eric_,1798469,2,28493219,2015-01-29T20:32:10Z
302959539,eric_,1798469,2,28493219,2015-01-29T20:32:10Z
302959540,eric_,1798469,2,28493219,2015-01-29T20:32:10Z
303072063,sophiemccallum,2234934,5,33459745,2015-08-20T10:59:39Z
303072068,sophiemccallum,2234934,5,33459745,2015-08-20T10:59:38Z
303072075,sophiemccallum,2234934,5,33459745,2015-08-20T10:59:33Z
303072078,sophiemccallum,2234934,5,33459745,2015-08-20T10:59:50Z
303072081,sophiemccallum,2234934,5,33459745,2015-08-20T10:59:35Z
303072089,sophiemccallum,2234934,5,33459745,2015-08-20T10:59:52Z
303072091,sophiemccallum,2234934,5,33459745,2015-08-20T10:59:19Z
303072095,sophiemccallum,2234934,5,33459745,2015-08-20T10:59:36Z
